"1773120-NGRAMS1.txt","Literary Contacts and Where to Find Them: On Arabic Literary Models in Medieval Jewish Literature"
"1772086-NGRAMS1.txt","The Languages of Convention: Literature and Consensus"
"1772564-NGRAMS1.txt","Metaphor: The Image and the Formula"
"1773082-NGRAMS1.txt","Telling in Time (I): Chronology and Narrative Theory"
"1773284-NGRAMS1.txt","The Egyptian Geographical Society: From Foreign Laymen's Society to Indigenous Professional Association"
"1771957-NGRAMS1.txt","\"Time\" in Language: A Principle of Affectivist Criticism"
"1773259-NGRAMS1.txt","Alliteration and Hopkins's Sprung Rhythm"
"1772351-NGRAMS1.txt","The Meaning of Sound Patterns in Poetry: An Interaction Theory"
"1773124-NGRAMS1.txt","\"The Child Was Small... Not So the Grief for Him\": Sources, Structure, and Content of Al-Sakhawi's Consolation Treatise for Bereaved Parents"
"1772287-NGRAMS1.txt","The Scandal of Metaphor: Metaphorology and Semiotics"
"1772205-NGRAMS1.txt","Journeys through Utopia: Introductory Remarks to the Post-Revolutionary Russian Utopian Novel"
"1772798-NGRAMS1.txt","The Tribulations of Pinocchio: How Social Change Can Wreck a Good Story"
"1773367-NGRAMS1.txt","Pictorial Models and Narrative Ekphrasis"
"1773314-NGRAMS1.txt","Critiques of Anthropology: Literary Turns, Slippery Bends"
"1772503-NGRAMS1.txt","Towards a Grammar of Narrative Sequence: The Model of the French Lieutenant's Woman"
"1772407-NGRAMS1.txt","Truth and Authenticity in Narrative"
"1772472-NGRAMS1.txt","Space and Reference in Drama"
"1773163-NGRAMS1.txt","Imagining the Working Class: Culture, Nationalism, and Class Formation in Egypt, 1899-1914"
"1772806-NGRAMS1.txt","Towards a Historical Semiotics of Literary Flower Personification"
"1773205-NGRAMS1.txt","Lots of Writing"
"1772499-NGRAMS1.txt"," Traductions et Evolution d'un genre litteraire: Le roman picaresque en Europe au 17ème et 18ème siècles"
"1771936-NGRAMS1.txt","The Rhetoric of Subjectivity"
"1773368-NGRAMS1.txt","On Life, by Analogy: Architecture and the Critical Discourse on Extrinsic Constraints: A Historic Perspective"
"1772888-NGRAMS1.txt","Darwin's Theory of Evolution as a Science"
"1773252-NGRAMS1.txt","Rhyme and Cognitive Poetics"
"1772430-NGRAMS1.txt","Roman Ingarden and the \"Appropriate Aesthetic Attitude\" to the Literary Work of Art"
"1772649-NGRAMS1.txt","Reference, Coreference, Referring, and the Dual Structure of Literary Narrative"
"1772955-NGRAMS1.txt","A Short History of a Border War: Social Science, School Reform, and the Study of Literature"
"1773278-NGRAMS1.txt","Deictic Projection and Conceptual Blending in Epistolarity"
"1772508-NGRAMS1.txt","Constraints on Fictions: With an Analysis of M.K. Joseph's \"A Soldier's Tale\""
"1772647-NGRAMS1.txt","Plots of Space: World and Story in Isak Dinesen"
"3301100-NGRAMS1.txt","A Survey of the Pragmatic and Referential Functions of Free Indirect Discourse"
"1771956-NGRAMS1.txt","The Semiotics of the Foreseen: Modes of Narrative Intelligibility in (Contemporary) Fiction"
"1773164-NGRAMS1.txt","Writing Class: Workers and Modern Egyptian Colloquial Poetry (Zajal)"
"1773224-NGRAMS1.txt","\"Porque soy Indio\": Subjectivity in La Florida del Inca"
"1773431-NGRAMS1.txt","New Meaning and Poetic Vocabulary: From Coleridge to Jackson Mac Low"
"1772903-NGRAMS1.txt","Modernism, Postmodernism, and Social Theory: A Comparison of Althusser and Foucault"
"1772980-NGRAMS1.txt","Canons A(nd)Cross-Cultural Boundaries (Or, Whose Canon are We Talking about?)"
"1773143-NGRAMS1.txt","Don't Believe the Hype: Animadversions on the Critique of Popular Art"
"1773383-NGRAMS1.txt","Lessing's \"Laokoon\" and the Rise of Visual Hermeneutics"
"3301099-NGRAMS1.txt","Iconicity in Discourse: The Story of Echo"
"1772735-NGRAMS1.txt","The Function of Response Proposals in Literary Structuralism"
"1772760-NGRAMS1.txt","Spectacle Binding: On Character"
"1772900-NGRAMS1.txt","Love without Elegy: The Remedia amoris and the Logic of a Genre"
"1773123-NGRAMS1.txt","On Popular Literature in Medieval Cairo"
"1773438-NGRAMS1.txt","Matthew Arnold and the Pragmatics of Hebraism and Hellenism"
"1772492-NGRAMS1.txt"," Les Variantes Textuelles des Traductions Littéraires"
"1773214-NGRAMS1.txt","Assimilation into Exile: The Jew as a Polish Writer"
"1772069-NGRAMS1.txt","Proteus in Quotation-Land: Mimesis and the Forms of Reported Discourse"
"1773121-NGRAMS1.txt","Coins as Agents of Cultural Definition in Islam"
"1773131-NGRAMS1.txt","What's Watt"
"1773345-NGRAMS1.txt","The Use and Abuse of Speech-Act Theory in Criticism"
"1771962-NGRAMS1.txt","Notes towards a Theory of Text Coherence"
"1772263-NGRAMS1.txt","Spatiotemporal Art and the Other Henry James: The Case of \"The Tragic Muse\""
"1772491-NGRAMS1.txt","Type, Kind and Individuality of Text: Decision Making in Translation"
"1773172-NGRAMS1.txt","Metrics between Phonology and Theory of Literature"
"1773329-NGRAMS1.txt"," Poetics and the Ideology of Race: Style and Anti-Semitic Representations in Céline's Pamphlets"
"1772237-NGRAMS1.txt","Sherlock Holmes' Interpretation of Metaphorical Texts: Creativity in Language Symbols"
"1772698-NGRAMS1.txt","The Challenge of Poetics to (Normal) Historical Practice"
"1773441-NGRAMS1.txt","Athens, Jerusalem, Mecca: Leo Strauss's \"Muslim\" Understanding of Greek Philosophy"
"1773044-NGRAMS1.txt","The Restricted Abyss: Nine Problems in the Theory of Mise en Abyme"
"1772376-NGRAMS1.txt","Spectacular Fictions: The Body Politic in Chaucer and Dunbar"
"1772809-NGRAMS1.txt","A Structural Model of Phenomena with Embedding in Literature and Other Arts"
"1773022-NGRAMS1.txt","Self-Representation in Byron and Turner"
"1772682-NGRAMS1.txt","Void Pragmatic Connectives"
"1773207-NGRAMS1.txt","The \"Drinking Banquet\" (Trink-Siyde): A Hasidic Event for Purim"
"1773298-NGRAMS1.txt","Metaphors and Categories"
"1772669-NGRAMS1.txt","Laws of Literary Interference"
"1772826-NGRAMS1.txt","T. S. Eliot's Prosody and the Free Verse Tradition: Restricting Whitman's \"Free Growth of Metrical Laws\""
"1773428-NGRAMS1.txt","The Phenomenological Allegory: From \"Death and the Labyrinth\" to \"The Order of Things\""
"1773444-NGRAMS1.txt","Cultural Differences and Cultural Constructs: Reflections on Jewish and Chinese Literalism"
"1772026-NGRAMS1.txt","Irony, Interpretive Form, and the Theory of Meaning"
"1772191-NGRAMS1.txt","The Theory of Ironic Speech Acts"
"1772207-NGRAMS1.txt","Spatial Modeling and Deixis: Nabokov's Invitation to a Beheading"
"1773253-NGRAMS1.txt","Linguistic Givens and Metrical Codes: Five Case Studies of Their Linguistic and Aesthetic Relations"
"1773439-NGRAMS1.txt","Zarathustra's Ladders: Hebraism, Hellenism, and Practical Philosophy in Nietzsche"
"1773076-NGRAMS1.txt","Fictional Narrative, Factual Narrative"
"1773125-NGRAMS1.txt","Speech Acts and Written Texts: A Reading of a Seventeenth-Century Ottoman Historiographic Episode"
"1772676-NGRAMS1.txt","Gnessin's Dialogue and Its Russian Models"
"1773077-NGRAMS1.txt","Signposts of Fictionality: A Narratological Perspective"
"1771888-NGRAMS1.txt","The Convergence of Postmodern Innovative Fiction and Science Fiction: An Encounter with Samuel R. Delany's Technotopia"
"1772644-NGRAMS1.txt","Gesture and the Poetics of Prose"
"1773126-NGRAMS1.txt","Continuity and Discontinuity in Ottoman Administrative Theory and Practice during the Late Seventeenth Century"
"1772087-NGRAMS1.txt","Represented Reality and Literary Models: European Autumn on Israeli Soil"
"1772696-NGRAMS1.txt","Parodic Play and Prophetic Reason: Two Interpretations of Interpretation"
"1773102-NGRAMS1.txt","The Degree Zero of Spanish American Cultural History and the Role of Native Populations in the Formation of Pre-Independence National Pasts"
"1773175-NGRAMS1.txt","On Analyzing the Verbal Rhythm of a Russian Lyric Folk Song"
"1773223-NGRAMS1.txt","Images and Cultural Mestizaje in Colonial Mexico"
"1772288-NGRAMS1.txt","Essences and the Meaning of Metaphorical Language"
"1773081-NGRAMS1.txt","Stacks, Frames and Boundaries, or Narrative as Computer Language"
"1773432-NGRAMS1.txt","Toward a Poetics of Documentary Prose--From the Perspective of Gulag Testimonies"
"1772048-NGRAMS1.txt","E.E. Cummings: A Study of the Poetic Use of Deviant Morphology"
"1772827-NGRAMS1.txt","The Problem of History in the Fiction of J. M. Coetzee"
"1773183-NGRAMS1.txt","Functions after Propp: Words to Talk about How We Read Narrative"
"1772415-NGRAMS1.txt","Redundancy and the \"Readable\" Text"
"1772679-NGRAMS1.txt","The Emergence of a Native Hebrew Culture in Palestine, 1882-1948"
"1772823-NGRAMS1.txt","The Narrative of Perception and the Perception of Narrative"
"1773285-NGRAMS1.txt","The Autobiography in Modern Arab Literature and Culture"
"1772736-NGRAMS1.txt","Theory of the Literary Text and the Structure of Non-Narrative Fiction: In the First Episode of War and Peace"
"1773028-NGRAMS1.txt","Still Life without Substance: Wallace Stevens and the Language of Agency"
"1772236-NGRAMS1.txt","Novel and Conventional Metaphors: A Matter of Methodology"
"1772462-NGRAMS1.txt","What Do Brook's Bricks Mean?: Toward a Theory of the \"Mobility\" of Objects in Theatrical Discourse"
"1773115-NGRAMS1.txt","Hebraic and Hellenic Conceptions of Wisdom in Sefer ha-Bahir"
"1772209-NGRAMS1.txt","Captain Nemo's Porthole: Semiotics of Windows in Sherlock Holmes"
"1772470-NGRAMS1.txt","Toward a Segmentation of the Dramatic Text"
"1772853-NGRAMS1.txt","The Qualitative-Quantitative Distinction in Political Science"
"1772031-NGRAMS1.txt","Dialectical Irony. Literary Form and Sociological Theory"
"1773004-NGRAMS1.txt","On the Structure and Understanding of Poetic Oxymoron"
"1773292-NGRAMS1.txt","Metaphor and Communication"
"1773294-NGRAMS1.txt","Literary and Nonliterary Aspects of Metaphor"
"1772651-NGRAMS1.txt","Possible Worlds and Accessibility Relations: A Semantic Typology of Fiction"
"1772424-NGRAMS1.txt","Poetic Metaphor and Frames of Reference: With Examples from Eliot, Rilke, Mayakovsky, Mandelshtam, Pound, Creeley, Amichai, and the New York Times"
"1772729-NGRAMS1.txt","Completing the Incompleteness of Fictional Entities"
"1773291-NGRAMS1.txt","Psychological Studies in Metaphor Processing: Extensions to the Placement of Terms in Semantic Space"
"1772134-NGRAMS1.txt","The Politics of Women's Bodies Reflections on Plato"
"1773114-NGRAMS1.txt","Hebraism and Hellenism: The Case of Byzantine Jewry"
"1773139-NGRAMS1.txt","Metaphor as Reconciliation: The Logical-Semantic Basis of Metaphorical Juxtaposition"
"1772189-NGRAMS1.txt","Notes on Narrative Embedding"
"1773130-NGRAMS1.txt","Kenneth Burke and the Bicameral Power of Myth"
"1773213-NGRAMS1.txt","Romain Gary: A Foreign Body in French Literature"
"1773273-NGRAMS1.txt","The Story of Conceptual Metaphor: What Motivates Metaphoric Mappings?"
"1772855-NGRAMS1.txt","Disciplinary Boundaries and the Rhetoric of the Social Sciences"
"1773293-NGRAMS1.txt","Metaphor: From Fixedness and Selection to Differentiation and Creation"
"1773423-NGRAMS1.txt","Made in the U.S.A.: The Construction of Academic Knowledge and the Limits of National Culture"
"1772618-NGRAMS1.txt","Narratology's Centrifugal Force: A Literary Perspective on the Extensions of Narrative Theory"
"1773272-NGRAMS1.txt","A Mechanism of Creativity"
"1773424-NGRAMS1.txt","Nationalist Knowledges: The Humanities and Nationality"
"1771988-NGRAMS1.txt","The Dialectical Structure of Discourse"
"1771993-NGRAMS1.txt","Historical Changes of the Function of Spatial Description in Literary Texts"
"1772352-NGRAMS1.txt","The Poetic Function in the Theory of Roman Jakobson"
"1772885-NGRAMS1.txt","On the Cognitive Status and the Rationale of Scientific Methodology"
"1773006-NGRAMS1.txt","Structure in Folk Theater: Notes regarding Bogatyrev's Book on Czech and Slovak Folk Theater"
"1773271-NGRAMS1.txt","Metaphor and Beyond: An Introduction"
"1773328-NGRAMS1.txt","Ovid through Shakespeare: The Divided Self"
"1772047-NGRAMS1.txt","Theory of Character: Emma"
"1772149-NGRAMS1.txt","Unspeakable Sentences, Unnatural Acts: Linguistics and Poetics Revisited"
"1772322-NGRAMS1.txt","Semiotic Analysis of a Medieval Miracle: Gonzalo de Berceo's \"The Fornicating Sexton\""
"1772393-NGRAMS1.txt","Perspectives on the Development of Post-Concrete Poetry"
"1772066-NGRAMS1.txt","Escape into Reception: The Scientistic and Hermeneutic Schools of German Literary Theory"
"1772565-NGRAMS1.txt","Forging an American Poetry from Speech Rhythms: Williams after Whitman"
"1772850-NGRAMS1.txt","Disciplinarity: An Introduction"
"1772410-NGRAMS1.txt","Aspects of a Grammar of Narrative"
"1772413-NGRAMS1.txt","Serial Constructs in the Nouveau Roman"
"1772533-NGRAMS1.txt","The Point of Stories: On Narrative Communication and Its Cognitive Functions"
"1772570-NGRAMS1.txt","Freud and the Semiotics of Repetition"
"1772761-NGRAMS1.txt","The Question of Character and Personality in Greek Tragedy"
"1772797-NGRAMS1.txt","Happy Endings in a World of Misery: A Literary Convention between Social Constraints and Utopia in Children's and Adult Literature"
"1772983-NGRAMS1.txt","On the Persistence of Quest-Romance in the Romantic Genre: The Strange Case of Pamela"
"1773260-NGRAMS1.txt","Reading Poetry: An Empirical Investigation of Formalist, Stylistic, and Conventionalist Claims"
"1772981-NGRAMS1.txt","Reading Androcentrism against the Grain: Women, Sex, and Torah-Study"
"1773316-NGRAMS1.txt","Translation and Discursive Identity"
"1771937-NGRAMS1.txt","The Epinician Speaker in Pindar's First Olympian: Toward a Model for Analyzing Character in Ancient Choral Lyric"
"1772573-NGRAMS1.txt","Michel Deguy and the Problem of Allegory"
"1772789-NGRAMS1.txt"," The Shaping of a National Identity through History and Hagiography in Notre Légende dorée (Montreal, 1923)"
"1772121-NGRAMS1.txt","The Somagrams of Gertrude Stein"
"1772359-NGRAMS1.txt","\"The Original Crime\": John Berryman's Iconic Grammar"
"1772537-NGRAMS1.txt","The Purge of Bismarck and Saladin: The Renaming of Streets in East Berlin and Haifa, a Comparative Study in Culture-Planning"
"1772553-NGRAMS1.txt","Interart Studies and the \"Imperialism\" of Language"
"1773171-NGRAMS1.txt","Metrics Today I: An Introduction"
"1773193-NGRAMS1.txt","The Secret History of the Equal Sign: L=A=N=G=U=A=G=E between Discourse and Text"
"1772759-NGRAMS1.txt","The Doer and the Deed: Action as a Basis for Characterization in Narrative"
"1772065-NGRAMS1.txt","Amazing Reader in the Labyrinth of Literature"
"1772190-NGRAMS1.txt","Reflective and Non-Reflective Consciousness in the Language of Fiction"
"1772192-NGRAMS1.txt","What Stories Can Tell Us about Their Teller's World"
"1772894-NGRAMS1.txt","Continuity, Change, and Context in Human Development"
"1773192-NGRAMS1.txt","Avant-Garde and Theory: A Misunderstood Relation"
"1773415-NGRAMS1.txt","At Home Abroad: El Inca Shuttles with Hebreo"
"1772666-NGRAMS1.txt","Polysystem Theory"
"1772695-NGRAMS1.txt","Culture and Ideology: From Geertz to Marx"
"1772800-NGRAMS1.txt","Translation Policy in Hebrew Children's Literature: The Case of Astrid Lindgren"
"1772936-NGRAMS1.txt","Explaining Away the Female Subject: The Case of Medieval Lyric"
"1773178-NGRAMS1.txt","Form, Anti-Form, and Informality: Reinventing Free Verse"
"1773184-NGRAMS1.txt","Who Is the Narrator?"
"1772023-NGRAMS1.txt","Images of Irony"
"1773080-NGRAMS1.txt","Individuals in Narrative Worlds: An Ontological Perspective"
"1773186-NGRAMS1.txt","Western Values, or the Peoples Homer: \"Unforgiven\" as a Reading of the \"Iliad\""
"1773194-NGRAMS1.txt"," Avant-Garde or Arrière-Garde in Recent American Poetry"
"1773343-NGRAMS1.txt","Why Realism? Auerbach on the Representation of Reality"
"1773433-NGRAMS1.txt","Literary Universals"
"1771994-NGRAMS1.txt","The Last of the Iroquois: History and Myth in James Fenimore Cooper's: \"The Last of the Mohicans\""
"1773001-NGRAMS1.txt","Lexical Scapegoating: The Pure and Impure of American Poetry"
"1773119-NGRAMS1.txt","The Past in Service of the Present: Two Views of History in Medieval Persia"
"1773173-NGRAMS1.txt","How Final Can a Theory of Verse Be? Toward a Pragmatics of Metrics"
"1773370-NGRAMS1.txt","A Systems Theoretical Perspective on Communication"
"1772504-NGRAMS1.txt","Space in Fiction"
"1773195-NGRAMS1.txt","Veronica Forrest-Thomson: Toward a Linguistically Investigative Poetics"
"1773425-NGRAMS1.txt","Professional Authority and Professional Knowledge: Understanding American Economics in the American Century"
"1772317-NGRAMS1.txt","From Line to Story in Biblical Verse"
"1772788-NGRAMS1.txt","Literary Interference between German and Jewish-Hebrew Children's Literature during the Enlightenment: The Case of Campe"
"1772891-NGRAMS1.txt","Between Social Science and Poetry in Germany"
"1773299-NGRAMS1.txt","How Metaphor Makes Its Wonders"
"1771991-NGRAMS1.txt","An Outline of Integrational Semantics: An Understander's Theory of Meaning in Context"
"1772487-NGRAMS1.txt","The Limits of Translatability Exemplified by Metaphor Translation"
"1772496-NGRAMS1.txt","Thematic and Structural Shifts in Autotranslations by Bilingual Hebrew-Yiddish Writers: The Case of Mendele Mokher Sforim"
"1772648-NGRAMS1.txt","Narrative Subject, Historic Subject: Shoah and La Place de l'Etoile"
"1772675-NGRAMS1.txt","Aspects of the Hebrew-Yiddish Polysystem: A Case of a Multilingual Polysystem"
"1773041-NGRAMS1.txt","Narrative Structure and Fictional Mediation"
"1773111-NGRAMS1.txt","Philo and the Rabbis on Sex and the Body"
"1773227-NGRAMS1.txt","Afterword: Human Understanding and (Latin) American Interests--The Politics and Sensibilities of Geocultural Locations"
"1772714-NGRAMS1.txt","Toward a History of Quebec Drama"
"1772984-NGRAMS1.txt","Schemata, Categories, and Metaphor Comprehension"
"1773295-NGRAMS1.txt","English Metaphors for Language: Motivations, Conventions, and Creativity"
"1771958-NGRAMS1.txt","The Concept of Code in the Study of Literature"
"1772399-NGRAMS1.txt","Charles Sanders Peirce and Eugen Gomringer: The Concrete Poem as a Sign"
"1772622-NGRAMS1.txt","Getting Focalization into Focus"
"1772673-NGRAMS1.txt","Russian and Hebrew: The Case of a Dependent Polysystem"
"1773413-NGRAMS1.txt"," \"Mamãe, disse ele,\" or, Joyce's Second Hand"
"1771900-NGRAMS1.txt","English Poetry in Greek: Notes on a Comparative Study of Poetic Idioms"
"1771904-NGRAMS1.txt","Contrast, Ambiguity, Double-Edgedness"
"1772555-NGRAMS1.txt","On Intersemiotic Transposition"
"1772822-NGRAMS1.txt","Poetry: Metaphor and the Conceptual Context of Invention"
"1772089-NGRAMS1.txt","Peirce and Derrida: \"Natural Signs\" Empiricism versus \"Originary Trace\" Deconstruction"
"1772289-NGRAMS1.txt","Surrealist Metaphor: Frame Theory and Componential Analysis"
"1772429-NGRAMS1.txt","The Dynamics of Evaluation: A Case Study of Performance Reviews"
"1772957-NGRAMS1.txt","What Is Oppositional Criticism? Politics and German Literary Criticism from Fascism to the Cold War"
"1773212-NGRAMS1.txt"," Bakhtin versus Lukács: Inscriptions of Homelessness in Theories of the Novel"
"1773221-NGRAMS1.txt","The Language and Rhetoric of Conversion in the Viceroyalty of Peru"
"1771893-NGRAMS1.txt","Conditions for Text Coherence"
"1772051-NGRAMS1.txt","Polysystem Theory"
"1772053-NGRAMS1.txt","Trends in West German Literary Semiotics: Preliminary Sketch"
"1772194-NGRAMS1.txt","When \"Je\" Is \"Un Autre\": Fiction, Quotation, and the Performative Analysis"
"1772412-NGRAMS1.txt","The Ambivalent Status of Texts: The Case of Children's Literature"
"1772414-NGRAMS1.txt","The Figure in the Carpet"
"1772870-NGRAMS1.txt","Jorge Borges, Author of the Name of the Rose"
"1772887-NGRAMS1.txt","Close Encounters of the Third Kind: Science and the Context of Relevance"
"1773039-NGRAMS1.txt","\"Time Is Out of Joint\": Narrative Models and the Temporality of the Drama"
"1773281-NGRAMS1.txt","\"I Am All the Prophets\": The Poetics of Pluralism in Baha'i Texts"
"1773414-NGRAMS1.txt","Letter from Paris (Foreign Mail)"
"1772854-NGRAMS1.txt","Voodoo Economics"
"1772886-NGRAMS1.txt","The Shapes of Scientific Rivalry: Careers, Resources and Identities"
"1772982-NGRAMS1.txt","Modernism versus Postmodernism: Towards an Analytic Distinction"
"1773144-NGRAMS1.txt","Toward a Theory of Point-of-View Editing: Communication, Emotion, and the Movies"
"1773442-NGRAMS1.txt","An \"Other\" Negative Theology: On Derrida's \"How to Avoid Speaking: Denials\""
"1773030-NGRAMS1.txt","Pattern Poetry as Paradigm"
"1773250-NGRAMS1.txt","A Response to Derek Attridge"
"1772088-NGRAMS1.txt","Ideology and Speech-Act Theory"
"1772241-NGRAMS1.txt","From Theory to Practice: The Program of Empirical Research in the German Science of Literature 1972-1977"
"1772474-NGRAMS1.txt","The Analysis of Theatrical Performance: The State of the Art"
"1772893-NGRAMS1.txt","Thinking Machines: Some Reflections on the Turing Test"
"1773276-NGRAMS1.txt","Extended Metaphor in Automobile Fan Discourse"
"1772667-NGRAMS1.txt","The \"Literary System\""
"1772960-NGRAMS1.txt","The Difference between a Lump and a Text"
"1772961-NGRAMS1.txt","Semiotic Idealism"
"1773380-NGRAMS1.txt","Intimate Relations: Music in and around Lessing's \"Laokoon\""
"1771892-NGRAMS1.txt","The Paradoxical Status of Repetition"
"1771932-NGRAMS1.txt","The Fiction Is That Reality Exists: A Constructivist Model of Reality, Fiction, and Literature"
"1772124-NGRAMS1.txt","Suicide: Representations of the Feminine in the Nineteenth Century"
"1772130-NGRAMS1.txt","The Clinical Eye: Medical Discourses in the \"Woman's Film\" of the 1940s"
"1773113-NGRAMS1.txt","The Captive Woman: Hellenization, Greco-Roman Erotic Narrative, and Rabbinic Literature"
"1773138-NGRAMS1.txt","Poetic and Non-Poetic Simile: Structure, Semantics, Rhetoric"
"1773141-NGRAMS1.txt","Metaphor and Gestalt: Interaction Theory Revisited"
"1773206-NGRAMS1.txt","A Blind Promise: Mark's Retrieval of Esther"
"1772319-NGRAMS1.txt","The Episode as Semiotic Module in Twelfth-Century Romance"
"1772348-NGRAMS1.txt","Dialogue on Time in Language and Literature"
"1772395-NGRAMS1.txt","The Context of a Vanguard: Toward a Definition of Concrete Poetry"
"1772408-NGRAMS1.txt","Fabula and Sjuzhet in the Analysis of Narrative: Some American Discussions"
"1772693-NGRAMS1.txt","The Promised Body: Reflections on Canon in an Afro-American Context"
"1772808-NGRAMS1.txt","Focalization and the First-Person Narrator: A Revision of the Theory"
"1773174-NGRAMS1.txt","Near-Sameness in Early Insular Metrics: Oral Ancestry and Aesthetic Potential"
"1773182-NGRAMS1.txt","Frames, Preferences, and the Reading of Third-Person Narratives: Towards a Cognitive Narratology"
"1773315-NGRAMS1.txt","On Ideologies of Reflexivity in Contemporary Efforts to Remake the Human Sciences"
